sku_id,store_id,category,brand,price,cost,on_hand,lead_time_days,days_since_first_sale,avg_daily_sales_30d,avg_daily_sales_90d,total_sales_365d,sales_last_7d,promo_flag_14d,promo_depth,price_elasticity_est,seasonality_index,store_footfall,store_income_bracket,region,days_out_of_stock_365d,returns_rate,shelf_life_days,is_new_launch,competitor_price_index,holiday_flag,label_deadstock_90d,snapshot_date
SKU_12870,STORE_045,Accessories,Blue Harbour,2312.83,3122.64,61,29,79,4.18,7.7,102,182,0,0.37,-1.54,1.2,9592,med,North,23,0.09,265,0,1.08,0,1,2025-01-14 07:34:22.700010
SKU_12871,STORE_033,Footwear,Per Una,4996.47,2431.31,51,19,1095,0.12,1.65,1101,144,1,0.24,-1.67,1.03,2716,med,South,16,0.11,180,0,0.94,0,0,2024-11-28 07:34:22.700010
SKU_12872,STORE_034,Beauty,M&S Core,781.56,1235.16,57,27,269,2.17,1.88,587,119,0,0.07,-2.21,0.83,6471,med,North,22,0.13,289,0,0.95,0,0,2025-07-03 07:34:22.700010
SKU_12873,STORE_045,Home,M&S Core,4111.13,441.65,49,9,627,1.34,5.62,817,173,0,0.27,-0.9,1.39,887,high,Central,80,0.05,247,0,1.19,0,1,2025-08-09 07:34:22.700010
SKU_12874,STORE_024,Accessories,Goodmove,4035.2,2907.66,42,26,1112,9.06,0.14,2303,125,0,0.27,-1.78,1.22,5375,high,East,62,0.01,288,0,1.18,0,0,2025-02-01 07:34:22.700010
SKU_12875,STORE_009,Beauty,Autograph,2335.2,3335.11,54,2,631,1.47,2.05,2539,151,1,0.33,-0.86,0.63,8965,low,North,77,0.1,130,0,1.09,1,0,2025-05-16 07:34:22.700010
SKU_12876,STORE_007,Footwear,Goodmove,4942.67,3107.52,41,20,705,0.45,0.28,3595,48,0,0.36,-2.08,0.78,6298,med,West,63,0.02,357,0,0.86,0,1,2024-09-26 07:34:22.700010
SKU_12877,STORE_016,Accessories,Autograph,1677.25,254.52,40,6,263,0.54,0.9,1416,61,1,0.25,-1.9,1.07,2708,high,West,75,0.27,44,0,1.04,0,0,2024-11-12 07:34:22.700010
SKU_12878,STORE_019,Home,Autograph,1714.75,314.44,58,21,36,4.46,2.02,2657,120,0,0.3,-0.5,1.05,4432,low,South,13,0.24,175,0,1.03,1,0,2025-02-02 07:34:22.700010
SKU_12879,STORE_039,Apparel,Autograph,930.49,502.21,39,13,213,0.23,0.07,1329,8,0,0.42,-1.56,1.47,8243,high,West,9,0.04,60,0,1.05,0,0,2025-08-04 07:34:22.700010
SKU_12880,STORE_006,Footwear,Autograph,1973.82,3315.32,57,13,1059,0.69,3.03,130,192,1,0.12,-1.85,0.5,5923,low,North,2,0.01,43,0,1.14,0,1,2025-05-11 07:34:22.700010
SKU_12881,STORE_050,Accessories,M&S Core,1621.79,2481.45,43,3,1665,0.08,0.78,3790,198,0,0.36,-1.07,0.6,8986,high,Central,31,0.02,205,0,0.82,1,1,2025-01-06 07:34:22.700010
SKU_12882,STORE_011,Beauty,Blue Harbour,3100.55,2399.85,55,20,1828,3.2,6.43,4366,19,1,0.47,-2.25,1.48,3050,med,North,14,0.17,347,0,0.87,0,0,2024-12-05 07:34:22.700010
SKU_12883,STORE_012,Beauty,Blue Harbour,394.52,932.0,42,2,697,5.03,0.15,1600,4,0,0.47,-1.58,0.85,5754,low,West,39,0.02,309,0,1.01,1,0,2025-03-11 07:34:22.700010
SKU_12884,STORE_042,Accessories,Per Una,1688.24,398.57,45,21,857,0.32,1.45,4625,91,1,0.21,-1.68,0.95,1963,low,Central,84,0.26,290,0,1.06,0,0,2025-05-14 07:34:22.700010
SKU_12885,STORE_013,Beauty,Per Una,221.59,3204.86,41,13,515,1.92,0.43,4083,43,1,0.36,-1.5,0.81,6311,high,South,69,0.15,248,0,0.91,1,0,2024-12-15 07:34:22.700010
SKU_12886,STORE_012,Accessories,Per Una,229.29,3330.78,42,24,750,2.23,1.81,3373,41,1,0.08,-1.51,1.04,8745,low,Central,46,0.29,167,0,0.99,0,1,2025-09-06 07:34:22.700010
SKU_12887,STORE_021,Footwear,Goodmove,4136.44,1080.27,51,9,727,0.33,1.03,1903,19,0,0.28,-1.67,0.6,915,high,Central,20,0.02,349,0,1.05,0,1,2025-07-06 07:34:22.700010
SKU_12888,STORE_010,Beauty,Per Una,3798.12,3321.22,38,28,961,0.65,0.09,69,32,0,0.13,-1.83,0.85,764,low,East,39,0.12,265,0,1.09,1,0,2024-09-12 07:34:22.700010
SKU_12889,STORE_020,Footwear,Per Una,3770.88,1320.51,45,16,1321,2.18,0.17,2991,60,0,0.11,-1.32,1.39,6072,high,East,33,0.25,265,0,0.82,0,1,2025-07-20 07:34:22.700010
SKU_12890,STORE_050,Home,Per Una,1896.45,3266.7,56,8,1974,0.13,0.66,1175,4,1,0.07,-0.95,1.23,2867,med,East,80,0.26,283,0,1.13,0,0,2025-03-10 07:34:22.700010
SKU_12891,STORE_036,Home,M&S Core,3555.37,367.83,50,22,117,5.99,0.88,4219,135,0,0.47,-1.84,1.09,1148,high,East,27,0.13,331,1,0.86,0,1,2024-10-10 07:34:22.700010
SKU_12892,STORE_028,Home,Per Una,1430.37,1444.45,47,5,1565,2.29,0.05,3835,33,0,0.34,-1.74,1.44,6601,low,North,10,0.16,49,0,1.04,1,0,2025-08-26 07:34:22.700010
SKU_12893,STORE_024,Home,Blue Harbour,1684.13,3104.61,64,6,1414,1.06,8.44,346,31,0,0.07,-1.5,0.83,7477,low,North,3,0.2,249,0,0.85,0,0,2025-05-01 07:34:22.700010
SKU_12894,STORE_005,Beauty,M&S Core,2898.93,1226.22,48,22,448,1.26,0.04,4367,197,0,0.36,-1.8,1.22,3613,low,West,8,0.19,364,0,0.93,1,0,2025-01-30 07:34:22.700010
SKU_12895,STORE_037,Accessories,Autograph,3557.18,257.16,45,29,1535,0.33,1.85,4072,15,0,0.31,-2.04,1.12,6330,high,South,89,0.23,129,0,1.15,0,0,2024-11-14 07:34:22.700010
SKU_12896,STORE_012,Beauty,Goodmove,1474.49,686.33,42,6,1174,0.54,0.83,3892,105,1,0.49,-1.8,0.87,6556,med,East,65,0.29,273,0,0.81,0,1,2024-12-10 07:34:22.700010
SKU_12897,STORE_035,Beauty,M&S Core,3459.56,3850.58,44,29,510,5.24,1.42,316,149,1,0.03,-1.15,0.92,3345,high,East,5,0.02,114,0,1.08,0,0,2025-07-04 07:34:22.700010
SKU_12898,STORE_040,Footwear,M&S Core,4818.97,2440.94,54,2,1528,1.3,2.31,4771,199,1,0.24,-2.29,0.63,4742,med,West,84,0.15,32,0,0.89,0,0,2025-05-30 07:34:22.700010
SKU_12899,STORE_002,Accessories,Blue Harbour,2569.41,790.14,42,28,366,0.46,0.05,4289,95,0,0.41,-1.87,1.27,3529,low,North,71,0.05,296,0,0.81,0,0,2025-03-31 07:34:22.700010
SKU_12900,STORE_050,Apparel,Per Una,2153.11,2626.01,53,13,1902,2.09,4.27,2614,14,0,0.08,-0.65,0.88,6186,low,Central,65,0.07,205,0,1.03,0,0,2025-08-17 07:34:22.700010
SKU_12901,STORE_041,Apparel,Autograph,1315.0,2530.92,40,24,1324,0.84,0.36,498,176,1,0.39,-1.83,0.87,8591,low,Central,65,0.09,54,1,0.89,1,0,2025-08-26 07:34:22.700010
SKU_12902,STORE_045,Accessories,Blue Harbour,1908.51,1690.42,49,21,1584,3.81,8.66,1306,103,0,0.12,-1.49,1.48,9793,low,South,50,0.11,136,0,0.95,1,0,2025-03-04 07:34:22.700010
SKU_12903,STORE_039,Apparel,Blue Harbour,2737.34,2700.44,48,13,188,3.02,0.11,2233,85,0,0.07,-1.15,0.81,2963,med,East,87,0.18,325,1,0.84,0,0,2025-02-09 07:34:22.700010
SKU_12904,STORE_042,Accessories,M&S Core,4730.72,536.05,49,22,708,0.84,0.85,4706,166,0,0.15,-1.37,1.19,5946,low,North,41,0.1,175,0,0.85,1,0,2025-09-02 07:34:22.700010
SKU_12905,STORE_009,Footwear,Autograph,1450.61,1353.52,55,2,1016,2.16,0.87,4347,156,0,0.22,-1.36,1.21,9370,low,South,52,0.13,212,1,0.97,1,0,2025-08-15 07:34:22.700010
SKU_12906,STORE_022,Footwear,Blue Harbour,1310.02,246.57,46,10,142,0.52,1.36,3097,150,0,0.4,-1.43,1.44,6139,med,East,33,0.08,233,0,1.16,0,1,2025-02-28 07:34:22.700010
SKU_12907,STORE_047,Beauty,Goodmove,4809.81,3666.41,51,27,274,0.7,2.52,213,85,1,0.38,-1.59,0.75,6028,low,Central,2,0.04,129,0,0.99,0,0,2025-01-03 07:34:22.700010
SKU_12908,STORE_005,Apparel,Goodmove,3107.05,3582.65,47,24,1039,5.32,1.77,2825,186,0,0.11,-1.63,0.88,2992,med,East,7,0.02,125,0,0.98,0,0,2024-12-16 07:34:22.700010
SKU_12909,STORE_012,Accessories,Blue Harbour,3728.3,895.42,49,2,306,0.26,0.12,1549,130,1,0.38,-1.36,0.81,8417,low,Central,31,0.27,84,0,0.81,0,0,2024-10-29 07:34:22.700010
SKU_12910,STORE_001,Footwear,M&S Core,4181.54,2859.86,53,17,120,0.37,1.54,4414,136,0,0.15,-1.14,0.84,9824,high,Central,16,0.03,316,0,1.18,0,0,2025-05-04 07:34:22.700010
SKU_12911,STORE_044,Beauty,Goodmove,591.59,3270.94,44,19,871,1.1,2.04,3529,116,0,0.3,-0.61,0.72,6334,low,North,76,0.12,38,0,1.09,0,0,2025-04-21 07:34:22.700010
SKU_12912,STORE_022,Apparel,M&S Core,2526.1,1688.1,45,9,1382,1.87,5.43,903,155,0,0.02,-1.46,0.5,3415,med,East,46,0.13,294,0,1.11,0,0,2025-03-03 07:34:22.700010
SKU_12913,STORE_038,Apparel,Per Una,871.49,3286.08,50,28,160,0.56,0.59,1116,23,0,0.03,-1.54,1.02,9417,med,East,11,0.18,60,0,0.92,0,1,2025-01-19 07:34:22.700010
SKU_12914,STORE_019,Apparel,Per Una,3195.71,2020.34,51,25,419,0.44,1.4,664,31,0,0.3,-0.0,1.34,9314,low,South,33,0.23,38,0,1.04,0,0,2025-04-29 07:34:22.700010
SKU_12915,STORE_016,Footwear,M&S Core,4776.91,3209.1,54,3,765,3.7,2.16,3336,173,0,0.05,-0.88,0.61,9993,med,West,79,0.06,297,0,0.9,0,0,2024-12-17 07:34:22.700010
SKU_12916,STORE_031,Footwear,Blue Harbour,469.02,3053.67,38,24,287,2.3,1.81,2668,120,1,0.45,-1.2,0.94,7298,high,West,55,0.29,127,0,1.17,1,1,2024-09-18 07:34:22.700010
SKU_12917,STORE_003,Apparel,Per Una,1514.7,2291.44,57,11,606,2.6,0.07,3501,121,0,0.42,-1.36,0.82,5263,med,Central,45,0.13,94,0,1.0,0,0,2025-07-06 07:34:22.700010
SKU_12918,STORE_023,Footwear,Per Una,4997.47,2078.7,59,2,719,8.74,0.69,1390,198,0,0.2,-1.17,1.49,3877,med,North,3,0.27,168,0,0.9,0,0,2025-05-30 07:34:22.700010
SKU_12919,STORE_042,Apparel,Goodmove,225.34,1241.84,38,23,928,1.37,1.1,2744,20,1,0.36,-0.8,0.75,6190,high,West,77,0.04,198,0,0.83,1,0,2025-08-06 07:34:22.700010
SKU_12920,STORE_018,Home,Blue Harbour,868.87,1704.56,55,19,391,0.5,2.12,2698,166,0,0.42,-1.64,1.11,5115,high,West,15,0.06,36,0,1.13,0,0,2025-02-06 07:34:22.700010
SKU_12921,STORE_026,Footwear,M&S Core,586.7,1627.79,52,26,1800,1.96,1.44,4357,128,0,0.39,-0.89,0.63,5995,med,West,82,0.09,115,0,1.03,0,0,2025-03-31 07:34:22.700010
SKU_12922,STORE_013,Accessories,Per Una,3866.5,502.71,55,23,1247,0.04,0.82,929,101,0,0.46,-1.7,0.58,2877,med,East,43,0.23,59,0,0.86,0,1,2025-08-09 07:34:22.700010
SKU_12923,STORE_018,Footwear,Blue Harbour,3803.46,2143.9,35,13,1435,1.46,0.48,2919,24,0,0.25,-0.57,0.58,6949,med,East,15,0.15,213,0,1.0,1,0,2025-03-31 07:34:22.700010
SKU_12924,STORE_003,Apparel,Per Una,3931.41,2363.23,44,18,1280,2.5,3.14,4874,25,0,0.23,-1.27,1.17,5339,high,North,89,0.17,116,0,0.86,0,0,2025-07-14 07:34:22.700010
SKU_12925,STORE_023,Accessories,Goodmove,3918.31,3879.14,51,5,840,1.05,3.33,1719,31,1,0.23,-2.33,0.75,1752,low,North,65,0.23,301,1,1.01,0,0,2025-06-29 07:34:22.700010
SKU_12926,STORE_003,Beauty,Blue Harbour,4208.06,1203.24,55,7,1079,1.05,1.79,3922,58,1,0.27,-2.14,1.47,7980,med,Central,17,0.29,326,0,0.87,0,1,2025-04-16 07:34:22.700010
SKU_12927,STORE_025,Accessories,Autograph,3908.82,1657.89,52,3,48,0.26,1.42,4967,77,0,0.31,-0.68,1.09,5284,med,West,84,0.17,265,0,0.96,1,0,2024-11-09 07:34:22.700010
SKU_12928,STORE_027,Accessories,Goodmove,2520.02,2252.32,47,11,1179,1.51,1.3,2997,50,0,0.47,-2.5,1.03,9174,med,South,38,0.26,95,0,0.95,0,0,2025-05-24 07:34:22.700010
SKU_12929,STORE_044,Footwear,M&S Core,3777.33,3426.84,59,24,1255,0.9,4.25,664,71,0,0.29,-1.4,0.6,3888,med,West,9,0.02,324,0,1.19,0,0,2025-08-19 07:34:22.700010
SKU_12930,STORE_027,Accessories,Blue Harbour,3067.56,1106.06,59,11,1706,3.17,3.02,2561,88,0,0.19,-2.08,0.72,7398,med,East,33,0.29,192,1,0.96,1,0,2025-09-09 07:34:22.700010
SKU_12931,STORE_039,Accessories,Per Una,1958.31,1013.8,36,22,847,0.48,5.19,803,126,1,0.2,-0.54,1.09,7308,low,South,38,0.22,47,0,0.84,1,1,2025-05-24 07:34:22.700010
SKU_12932,STORE_025,Apparel,Blue Harbour,4214.56,2174.34,45,20,988,1.42,0.86,1323,110,0,0.23,-1.61,0.52,4139,med,East,80,0.04,266,0,0.86,0,0,2025-05-03 07:34:22.700010
SKU_12933,STORE_024,Footwear,M&S Core,3981.59,601.4,54,25,981,0.31,6.6,1792,89,0,0.42,-1.73,0.84,7938,high,North,48,0.22,250,0,1.11,0,0,2025-08-16 07:34:22.700010
SKU_12934,STORE_008,Apparel,Blue Harbour,1031.76,2816.07,53,23,686,1.77,6.23,4791,6,1,0.43,-1.82,1.45,840,low,South,26,0.26,218,0,1.1,0,0,2025-05-02 07:34:22.700010
SKU_12935,STORE_009,Footwear,Per Una,316.26,3453.16,42,15,987,1.32,1.26,873,24,1,0.09,-1.11,1.06,1891,med,Central,2,0.17,84,0,1.14,1,0,2025-06-07 07:34:22.700010
SKU_12936,STORE_046,Beauty,Goodmove,1715.68,215.07,62,10,949,2.69,1.51,1912,16,0,0.09,-0.77,0.53,1342,med,Central,78,0.08,171,0,1.15,0,1,2025-08-22 07:34:22.700010
SKU_12937,STORE_037,Accessories,Goodmove,2137.08,860.39,57,20,469,0.3,8.24,1898,65,1,0.15,-1.16,1.07,9653,high,East,16,0.1,187,0,1.08,0,1,2025-04-24 07:34:22.700010
SKU_12938,STORE_030,Footwear,Per Una,1035.92,2358.56,48,27,845,1.22,2.58,2775,134,1,0.28,-1.2,1.29,6796,med,Central,70,0.24,204,0,0.98,0,0,2025-08-14 07:34:22.700010
SKU_12939,STORE_019,Accessories,Autograph,4303.61,3328.39,56,23,1710,0.02,0.88,1753,46,0,0.11,-1.9,0.72,4683,med,North,75,0.01,246,0,1.14,0,0,2025-06-08 07:34:22.700010
SKU_12940,STORE_016,Accessories,Autograph,360.19,2011.29,51,24,122,3.79,1.27,3183,66,0,0.32,-0.87,0.66,8325,high,Central,1,0.29,352,0,0.83,0,0,2025-04-17 07:34:22.700010
SKU_12941,STORE_024,Home,Goodmove,2520.37,3158.98,54,2,1936,1.06,0.71,3598,104,1,0.21,-1.5,0.86,9309,med,South,82,0.26,230,0,1.03,0,0,2025-05-21 07:34:22.700010
SKU_12942,STORE_044,Apparel,M&S Core,465.29,1746.78,58,8,106,2.77,2.55,1755,55,0,0.42,-2.18,0.86,8538,med,South,28,0.18,69,0,1.18,0,1,2025-05-02 07:34:22.700010
SKU_12943,STORE_021,Footwear,Blue Harbour,2774.86,1611.39,55,2,367,0.92,4.24,2083,60,0,0.22,-0.36,0.51,8550,high,Central,52,0.01,78,1,1.09,0,0,2024-10-10 07:34:22.700010
SKU_12944,STORE_036,Beauty,Per Una,2424.52,808.45,41,27,776,2.26,4.64,2257,63,1,0.26,-1.59,0.69,9407,med,East,0,0.04,204,0,0.85,0,0,2024-10-27 07:34:22.700010
SKU_12945,STORE_040,Home,M&S Core,3943.73,691.22,48,28,1195,3.79,6.32,3387,184,0,0.02,-1.89,1.15,1895,low,North,22,0.26,339,0,0.8,0,1,2024-10-06 07:34:22.700010
SKU_12946,STORE_039,Apparel,Blue Harbour,3509.44,3006.57,43,21,1462,2.47,0.0,2440,8,0,0.22,-1.67,1.27,8722,low,East,49,0.22,117,0,1.15,0,1,2025-08-14 07:34:22.700010
SKU_12947,STORE_047,Beauty,Goodmove,4249.99,760.5,44,20,1619,1.13,2.89,2751,47,0,0.25,-2.07,1.08,8811,low,North,41,0.3,149,0,1.04,0,0,2025-07-29 07:34:22.700010
SKU_12948,STORE_006,Beauty,Per Una,2811.86,1690.19,45,25,328,3.65,1.42,256,33,0,0.01,-1.64,1.2,5757,med,East,35,0.07,172,0,0.83,0,1,2025-07-23 07:34:22.700010
SKU_12949,STORE_005,Accessories,M&S Core,4146.7,2225.51,59,4,87,1.69,4.43,4911,190,1,0.03,-1.95,1.12,2483,high,North,32,0.29,332,0,1.15,1,0,2024-12-04 07:34:22.700010
SKU_12950,STORE_014,Apparel,Blue Harbour,3650.85,1131.14,70,25,510,1.33,0.88,2426,159,0,0.15,-1.35,0.54,7701,high,North,43,0.08,60,0,0.83,0,1,2025-07-04 07:34:22.700010
SKU_12951,STORE_045,Home,Goodmove,3940.6,3346.36,53,13,855,4.85,3.62,2422,138,0,0.2,-1.72,0.6,1200,low,West,28,0.02,125,0,0.86,0,1,2025-01-19 07:34:22.700010
SKU_12952,STORE_042,Footwear,Goodmove,3082.25,1678.59,51,13,1285,4.13,1.9,1001,125,1,0.28,-2.13,0.9,8530,med,East,33,0.06,199,0,1.07,0,1,2025-03-25 07:34:22.700010
SKU_12953,STORE_050,Footwear,Blue Harbour,3652.97,1569.26,37,5,469,0.98,1.98,3353,106,0,0.42,-1.3,1.17,7498,high,West,28,0.23,213,0,0.8,1,0,2024-11-13 07:34:22.700010
SKU_12954,STORE_004,Home,Autograph,2127.23,794.89,46,27,1426,0.5,0.05,3749,108,1,0.03,-1.77,0.92,8814,high,Central,80,0.19,175,0,0.87,0,1,2024-09-28 07:34:22.700010
SKU_12955,STORE_008,Accessories,Autograph,606.91,957.21,60,7,1744,0.94,0.9,1079,141,0,0.0,-1.07,1.23,9794,med,Central,48,0.17,189,0,1.0,0,0,2025-05-13 07:34:22.700010
SKU_12956,STORE_024,Accessories,Blue Harbour,2198.61,1235.99,67,9,1241,0.1,0.74,3843,42,1,0.06,-2.56,1.16,8108,med,East,69,0.13,330,0,1.17,0,1,2024-09-30 07:34:22.700010
SKU_12957,STORE_011,Beauty,Blue Harbour,1031.32,1462.38,52,14,1666,1.18,3.44,3288,16,0,0.31,-2.59,1.23,1415,med,Central,50,0.02,56,0,0.97,1,0,2025-01-31 07:34:22.700010
SKU_12958,STORE_017,Apparel,Blue Harbour,3220.02,2835.06,51,11,520,0.29,3.85,3348,29,1,0.36,-0.67,0.74,9558,med,Central,36,0.12,153,0,0.92,0,0,2024-12-21 07:34:22.700010
SKU_12959,STORE_050,Beauty,Goodmove,1462.56,3985.59,49,25,718,1.2,2.19,4714,135,1,0.45,-1.29,1.45,2161,low,South,28,0.01,107,0,1.16,0,0,2025-06-24 07:34:22.700010
SKU_12960,STORE_021,Footwear,Per Una,4798.08,2075.58,52,9,944,1.57,7.04,4696,188,1,0.29,-1.77,0.8,5830,med,South,37,0.08,270,0,1.02,0,0,2025-03-19 07:34:22.700010
SKU_12961,STORE_026,Home,Goodmove,1500.73,2850.88,47,12,1537,2.12,0.79,3315,38,0,0.39,-1.79,1.27,5629,low,North,68,0.07,70,0,0.93,0,0,2025-03-17 07:34:22.700010
SKU_12962,STORE_043,Apparel,Goodmove,670.04,1050.46,44,28,1573,0.96,2.91,4124,190,1,0.47,-1.21,0.95,4740,med,North,36,0.17,180,0,1.08,0,0,2025-02-15 07:34:22.700010
SKU_12963,STORE_048,Home,Autograph,4425.99,3793.68,37,4,817,0.83,2.06,1399,188,0,0.33,-1.86,1.1,830,low,Central,52,0.2,99,0,0.88,1,0,2024-11-22 07:34:22.700010
SKU_12964,STORE_044,Apparel,Blue Harbour,2188.17,3260.52,44,23,1731,0.35,0.08,3948,176,0,0.26,-0.98,0.79,4437,high,Central,72,0.27,262,0,1.09,0,0,2025-06-11 07:34:22.700010
SKU_12965,STORE_045,Footwear,Goodmove,1906.78,2771.8,46,25,945,0.98,1.87,1356,170,0,0.24,-2.15,1.05,4434,low,East,63,0.27,67,0,0.94,0,0,2025-07-05 07:34:22.700010
SKU_12966,STORE_027,Footwear,Goodmove,4448.86,1322.23,45,25,144,0.3,0.51,2112,59,1,0.1,-1.01,0.87,2648,low,North,46,0.16,0,0,1.19,0,0,2025-05-18 07:34:22.700010
SKU_12967,STORE_016,Apparel,Blue Harbour,3335.58,418.25,38,8,428,1.14,0.73,3300,65,0,0.04,-1.03,1.35,4155,med,North,41,0.22,356,0,0.94,0,0,2024-09-18 07:34:22.700010
SKU_12968,STORE_026,Accessories,Per Una,2753.42,3876.08,54,29,1449,3.27,0.82,4957,71,0,0.07,-1.27,0.82,7722,high,North,14,0.24,61,0,1.14,0,1,2025-06-13 07:34:22.700010
SKU_12969,STORE_033,Apparel,Autograph,1769.22,2928.29,61,23,57,2.97,2.23,4548,20,0,0.34,-2.08,1.17,7675,high,Central,48,0.29,59,0,1.17,0,1,2024-12-14 07:34:22.700010
SKU_12970,STORE_031,Footwear,M&S Core,1602.97,632.63,53,25,1987,3.39,2.75,788,67,1,0.23,-1.33,1.3,3794,high,North,34,0.19,72,0,0.97,1,0,2025-06-16 07:34:22.700010
SKU_12971,STORE_048,Home,Goodmove,2980.65,2252.19,56,10,1213,3.58,1.82,787,11,1,0.11,-1.6,1.0,8171,med,South,20,0.03,320,0,1.11,0,0,2025-02-24 07:34:22.700010
SKU_12972,STORE_047,Beauty,Per Una,2605.69,2482.93,55,10,384,0.81,3.16,770,141,1,0.02,-1.92,1.05,9247,high,North,3,0.09,37,1,0.81,0,1,2024-12-05 07:34:22.700010
SKU_12973,STORE_006,Home,M&S Core,1523.81,1829.46,63,5,1860,7.19,0.95,1609,113,0,0.47,-1.38,0.56,7612,low,East,60,0.22,190,1,0.97,0,0,2025-08-18 07:34:22.700010
SKU_12974,STORE_044,Footwear,Blue Harbour,1082.43,1939.88,42,7,1303,2.08,2.79,3341,10,1,0.28,-1.27,1.28,6271,high,Central,16,0.08,59,0,0.96,0,0,2025-01-14 07:34:22.700010
SKU_12975,STORE_008,Home,M&S Core,4125.45,2229.36,49,5,858,0.19,0.25,2639,70,0,0.26,-1.41,0.57,2977,low,Central,24,0.21,211,0,1.17,1,1,2025-03-30 07:34:22.700010
SKU_12976,STORE_007,Accessories,Blue Harbour,3500.19,3225.87,55,4,1438,1.33,1.04,2210,198,0,0.35,-1.46,0.93,3387,low,West,81,0.17,334,0,0.86,0,1,2025-05-05 07:34:22.700010
SKU_12977,STORE_034,Accessories,Per Una,4966.81,3265.59,39,8,1544,5.44,2.01,3579,100,1,0.36,-0.92,1.18,9066,high,North,65,0.15,153,0,0.86,0,1,2025-06-14 07:34:22.700010
SKU_12978,STORE_044,Apparel,M&S Core,2674.84,3846.33,54,10,1001,0.24,0.44,4891,18,0,0.44,-1.53,0.93,4640,low,Central,27,0.28,33,0,1.1,0,0,2025-08-11 07:34:22.700010
SKU_12979,STORE_014,Home,Autograph,4972.06,770.41,53,8,1473,1.6,2.29,110,165,0,0.43,-1.62,1.23,7349,low,East,80,0.05,68,0,1.18,0,0,2025-05-10 07:34:22.700010
SKU_12980,STORE_016,Home,Per Una,2410.97,529.97,49,11,906,3.13,0.04,1465,86,0,0.14,-2.38,1.36,3121,med,North,81,0.0,196,1,1.16,0,1,2025-03-02 07:34:22.700010
SKU_12981,STORE_043,Footwear,M&S Core,2766.79,2481.11,53,5,708,2.52,0.38,541,104,0,0.29,-1.74,1.25,8406,med,Central,42,0.08,273,0,0.96,0,1,2025-03-17 07:34:22.700010
SKU_12982,STORE_009,Apparel,Goodmove,1202.71,2844.96,50,27,1719,2.79,0.13,4144,58,0,0.34,-2.01,0.75,8879,low,Central,32,0.18,97,0,0.94,0,0,2025-08-09 07:34:22.700010
SKU_12983,STORE_010,Apparel,M&S Core,916.64,1425.78,54,5,700,4.2,2.88,3726,122,1,0.47,-0.9,1.31,3151,low,West,22,0.04,234,0,1.13,0,1,2024-11-05 07:34:22.700010
SKU_12984,STORE_017,Home,M&S Core,4712.05,3940.91,49,26,882,2.5,0.36,3012,183,0,0.18,-0.25,1.23,2769,low,North,24,0.04,208,1,0.92,1,0,2025-01-07 07:34:22.700010
SKU_12985,STORE_012,Beauty,Autograph,4908.84,3380.66,49,14,951,0.49,3.36,1076,133,0,0.34,-1.77,1.23,2095,med,East,22,0.02,343,0,0.98,0,0,2025-07-19 07:34:22.700010
SKU_12986,STORE_006,Home,Per Una,2827.29,2023.21,50,23,1035,1.09,1.99,3075,179,1,0.49,-1.46,0.78,8073,med,East,84,0.18,152,1,1.2,0,0,2025-05-16 07:34:22.700010
SKU_12987,STORE_019,Home,Goodmove,1505.82,2924.38,37,26,172,1.61,0.89,3154,174,1,0.46,-1.68,1.38,8553,low,East,55,0.25,47,0,1.02,0,1,2024-09-23 07:34:22.700010
SKU_12988,STORE_043,Home,Per Una,4765.73,1866.93,47,28,870,6.85,2.35,3704,128,1,0.25,-1.4,0.53,3778,low,North,54,0.29,126,0,1.15,0,0,2025-01-07 07:34:22.700010
SKU_12989,STORE_041,Accessories,Per Una,4023.39,878.53,52,3,868,2.09,3.48,4525,135,0,0.05,-1.09,1.12,1984,low,East,28,0.1,310,0,0.8,0,0,2025-05-24 07:34:22.700010
SKU_12990,STORE_029,Apparel,Goodmove,1062.08,721.54,57,28,1583,3.43,1.8,3119,141,0,0.4,-1.85,0.85,9717,high,Central,40,0.19,228,0,0.98,0,0,2025-09-06 07:34:22.700010
SKU_12991,STORE_006,Accessories,Goodmove,1631.04,1230.92,65,3,933,0.92,2.15,2319,175,0,0.23,-1.74,1.44,3853,med,West,33,0.21,351,0,0.85,1,0,2025-05-21 07:34:22.700010
SKU_12992,STORE_025,Beauty,Autograph,219.19,3593.35,58,8,675,0.49,0.11,3631,160,0,0.4,-2.34,0.55,9157,med,East,35,0.23,302,0,0.86,0,1,2025-04-11 07:34:22.700010
SKU_12993,STORE_024,Footwear,Blue Harbour,2992.61,1565.36,60,15,208,0.53,3.52,547,141,0,0.37,-1.31,0.66,5280,high,West,5,0.07,339,0,0.82,0,0,2025-03-31 07:34:22.700010
SKU_12994,STORE_025,Beauty,Autograph,2725.7,3636.16,45,10,797,4.33,1.48,3786,175,0,0.13,-2.25,0.99,4644,high,Central,3,0.06,185,0,1.06,0,1,2025-04-23 07:34:22.700010
SKU_12995,STORE_016,Apparel,Goodmove,985.67,3212.62,37,24,110,6.23,0.14,3836,168,0,0.33,-0.16,1.36,4785,low,East,51,0.01,268,0,1.07,0,1,2025-07-15 07:34:22.700010
